Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp,
105,2023-06-20,P02_T0_20-06-23,,CER,P02,TRA,2023,6,20,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2023,7,,0.9,27.5,,T0,9:50:40,0,#N/A,#N/A,#N/A,31,
106,2023-06-20,P02_T1_20-06-23,,CER,P02,TRA,2023,6,20,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2023,7,,0.9,27.5,,T1,10:00:40,10,1.545,10.648,0.8141,32.6,
107,2023-06-20,P02_T2_20-06-23,,CER,P02,TRA,2023,6,20,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2023,7,,0.9,27.5,,T2,10:10:40,20,1.8,36.7008,1.0876,31.6,
108,2023-06-20,P02_T3_20-06-23,,CER,P02,TRA,2023,6,20,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:20_M:6_Y:2023,7,,0.9,27.5,,T3,10:20:40,30,2.0625,17.4399,0.954,30.2,
109,2023-06-20,P04_T0_20-06-23,,CER,P04,TRA,2023,6,20,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.7,27.5,,T0,9:53:13,0,1.38,93.1228,0.8586,31.3,
110,2023-06-20,P04_T1_20-06-23,,CER,P04,TRA,2023,6,20,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.7,27.5,,T1,10:03:13,10,1.485,52.1056,0.8395,32.8,
111,2023-06-20,P04_T2_20-06-23,,CER,P04,TRA,2023,6,20,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.7,27.5,,T2,10:13:13,20,1.605,34.7513,0.9286,32,
112,2023-06-20,P04_T3_20-06-23,,CER,P04,TRA,2023,6,20,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.7,27.5,,T3,10:23:13,30,1.7325,24.9182,0.865,30,
113,2023-06-20,P05_T0_20-06-23,,CER,P05,TRA,2023,6,20,AWD,,2,6,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2023,5,23.8,0.5,27.5,27,T0,9:50:40,0,1.305,95.2018,0.8459,29.9,
114,2023-06-20,P05_T1_20-06-23,,CER,P05,TRA,2023,6,20,AWD,,2,6,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2023,5,23.8,0.5,27.5,27,T1,10:00:40,10,1.4025,25.5149,0.8586,32.9,
115,2023-06-20,P05_T2_20-06-23,,CER,P05,TRA,2023,6,20,AWD,,2,6,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2023,5,23.8,0.5,27.5,27,T2,10:10:40,20,1.3725,21.9655,0.884,33,
116,2023-06-20,P05_T3_20-06-23,,CER,P05,TRA,2023,6,20,AWD,,2,6,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2023,5,23.8,0.5,27.5,27,T3,10:20:40,30,1.365,1.2582,0.9095,31.6,
117,2023-06-20,P07_T0_20-06-23,,CER,P07,TRA,2023,6,20,MSD,,3,,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2023,6,24.8,0.4,27.5,27,T0,9:53:13,0,1.305,91.9364,0.865,29.5,
118,2023-06-20,P07_T1_20-06-23,,CER,P07,TRA,2023,6,20,MSD,,3,,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2023,6,24.8,0.4,27.5,27,T1,10:03:13,10,1.32,51.8964,0.8014,32.5,
119,2023-06-20,P07_T2_20-06-23,,CER,P07,TRA,2023,6,20,MSD,,3,,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2023,6,24.8,0.4,27.5,27,T2,10:13:13,20,1.4325,43.0494,0.8586,31.7,
120,2023-06-20,P07_T3_20-06-23,,CER,P07,TRA,2023,6,20,MSD,,3,,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2023,6,24.8,0.4,27.5,27,T3,10:23:13,30,1.4625,18.192,0.7823,30.4,
121,2023-06-20,P06_T0_20-06-23,,CER,P06,TRA,2023,6,20,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.4,27,29,T0,10:33:40,0,1.3425,107.7346,0.865,27.2,
122,2023-06-20,P06_T1_20-06-23,,CER,P06,TRA,2023,6,20,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.4,27,29,T1,10:43:40,10,2.1375,64.4581,0.8395,31.3,
123,2023-06-20,P06_T2_20-06-23,,CER,P06,TRA,2023,6,20,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.4,27,29,T2,10:53:40,20,2.9175,24.8006,0.8268,31.6,
124,2023-06-20,P06_T3_20-06-23,,CER,P06,TRA,2023,6,20,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2023,10,,0.4,27,29,T3,11:03:40,30,3.7275,11.7767,0.8395,33.2,
125,2023-06-20,P08_T0_20-06-23,,CER,P08,TRA,2023,6,20,CON,,3,2,Marina,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2023,12,,0.3,27,29,T0,10:33:40,0,1.4175,108.3423,0.8459,27.1,
126,2023-06-20,P08_T1_20-06-23,,CER,P08,TRA,2023,6,20,CON,,3,2,Marina,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2023,12,,0.3,27,29,T1,10:43:40,10,2.07,65.0249,0.8268,30.3,
127,2023-06-20,P08_T2_20-06-23,,CER,P08,TRA,2023,6,20,CON,,3,2,Marina,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2023,12,,0.3,27,29,T2,10:53:40,20,2.91,25.4162,1.59,31.4,
128,2023-06-20,P08_T3_20-06-23,,CER,P08,TRA,2023,6,20,CON,,3,2,Marina,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2023,12,,0.3,27,29,T3,11:03:40,30,3.6825,15.092,0.8332,31.9,
129,2023-06-20,P09_T0_20-06-23,,CER,P09,TRA,2023,6,20,AWD,,3,6,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2023,7.5,,0.8,27,29,T0,10:33:40,0,1.2825,98.6795,0.8332,27.6,
130,2023-06-20,P09_T1_20-06-23,,CER,P09,TRA,2023,6,20,AWD,,3,6,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2023,7.5,,0.8,27,29,T1,10:43:40,10,1.2975,56.5385,0.8141,31.2,
131,2023-06-20,P09_T2_20-06-23,,CER,P09,TRA,2023,6,20,AWD,,3,6,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2023,7.5,,0.8,27,29,T2,10:53:40,20,1.3425,16.5464,0.7568,32.8,
132,2023-06-20,P09_T3_20-06-23,,CER,P09,TRA,2023,6,20,AWD,,3,6,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2023,7.5,,0.8,27,29,T3,11:03:40,30,1.3275,18.6513,0.8395,32.7,
133,2023-06-29,P01_T0_29-06-23,,CER,P01,TRA,2023,6,29,AWD,,1,2,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T0,9:54:15,0,1.365,102.4948,0.8268,30.9,
134,2023-06-29,P01_T1_29-06-23,,CER,P01,TRA,2023,6,29,AWD,,1,2,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T1,10:04:15,10,1.3275,79.1356,0.8777,33.5,
135,2023-06-29,P01_T2_29-06-23,,CER,P01,TRA,2023,6,29,AWD,,1,2,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T2,10:14:15,20,1.335,75.3213,0.9031,34.7,
136,2023-06-29,P01_T3_29-06-23,,CER,P01,TRA,2023,6,29,AWD,,1,2,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T3,10:24:15,30,1.38,59.0977,0.8522,37,
137,2023-06-29,P03_T0_29-06-23,,CER,P03,TRA,2023,6,29,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T0,9:58:40,0,1.3725,108.0016,0.7886,32.6,
138,2023-06-29,P03_T1_29-06-23,,CER,P03,TRA,2023,6,29,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T1,10:08:40,10,1.3125,57.5497,0.8268,33,
139,2023-06-29,P03_T2_29-06-23,,CER,P03,TRA,2023,6,29,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T2,10:18:40,20,1.38,50.8514,0.7696,35.3,
140,2023-06-29,P03_T3_29-06-23,,CER,P03,TRA,2023,6,29,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.8,29,31,T3,10:28:40,30,1.335,46.2979,0.8332,35.7,
141,2023-06-29,P02_T0_29-06-23,,CER,P02,TRA,2023,6,29,MSD,,1,3,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.7,29,31,T0,9:54:15,0,1.305,92.033,0.8332,31.3,
142,2023-06-29,P02_T1_29-06-23,,CER,P02,TRA,2023,6,29,MSD,,1,3,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.7,29,31,T1,10:04:15,10,1.2525,78.5409,0.8268,33,
143,2023-06-29,P02_T2_29-06-23,,CER,P02,TRA,2023,6,29,MSD,,1,3,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.7,29,31,T2,10:14:15,20,1.3275,64.4093,0.8522,37.3,
144,2023-06-29,P02_T3_29-06-23,,CER,P02,TRA,2023,6,29,MSD,,1,3,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:29_M:6_Y:2023,0,,0.7,29,31,T3,10:24:15,30,1.305,50.6811,0.8204,35.9,
145,2023-06-29,P04_T0_29-06-23,,CER,P04,TRA,2023,6,29,MSD,,2,,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:29_M:6_Y:2023,0,,0.75,29,31,T0,9:58:40,0,1.38,105.548,0.9731,32.1,
146,2023-06-29,P04_T1_29-06-23,,CER,P04,TRA,2023,6,29,MSD,,2,,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:29_M:6_Y:2023,0,,0.75,29,31,T1,10:08:40,10,1.4625,69.5814,0.7696,31.3,
147,2023-06-29,P04_T2_29-06-23,,CER,P04,TRA,2023,6,29,MSD,,2,,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:29_M:6_Y:2023,0,,0.75,29,31,T2,10:18:40,20,1.4775,67.072,0.8713,34.7,
148,2023-06-29,P04_T3_29-06-23,,CER,P04,TRA,2023,6,29,MSD,,2,,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:29_M:6_Y:2023,0,,0.75,29,31,T3,10:28:40,30,1.485,60.2802,0.8459,34.4,
149,2023-06-29,P05_T0_29-06-23,,CER,P05,TRA,2023,6,29,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:29_M:6_Y:2023,1,,0.8,31,36,T0,10:40:30,0,1.305,94.4517,0.9286,34.6,
150,2023-06-29,P05_T1_29-06-23,,CER,P05,TRA,2023,6,29,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:29_M:6_Y:2023,1,,0.8,31,36,T1,10:50:30,10,1.365,39.2231,0.9095,37.2,
151,2023-06-29,P05_T2_29-06-23,,CER,P05,TRA,2023,6,29,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:29_M:6_Y:2023,1,,0.8,31,36,T2,11:00:30,20,1.335,33.9096,0.8268,37.5,
152,2023-06-29,P05_T3_29-06-23,,CER,P05,TRA,2023,6,29,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:29_M:6_Y:2023,1,,0.8,31,36,T3,11:10:30,30,1.3875,15.7345,0.8395,38.3,
153,2023-06-29,P07_T0_29-06-23,,CER,P07,TRA,2023,6,29,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.75,31,36,T0,10:43:15,0,1.3575,106.8899,0.7886,32.5,
154,2023-06-29,P07_T1_29-06-23,,CER,P07,TRA,2023,6,29,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.75,31,36,T1,10:53:15,10,1.3125,84.0308,0.7823,36.9,
155,2023-06-29,P07_T2_29-06-23,,CER,P07,TRA,2023,6,29,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.75,31,36,T2,11:03:15,20,1.32,46.4444,0.865,37.2,
156,2023-06-29,P07_T3_29-06-23,,CER,P07,TRA,2023,6,29,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.75,31,36,T3,11:13:15,30,1.365,15.339,0.8586,37.3,
157,2023-06-29,P06_T0_29-06-23,,CER,P06,TRA,2023,6,29,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:29_M:6_Y:2023,,,0.65,31,36,T0,10:40:30,0,1.3125,81.8213,0.954,33.2,
158,2023-06-29,P06_T1_29-06-23,,CER,P06,TRA,2023,6,29,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:29_M:6_Y:2023,,,0.65,31,36,T1,10:50:30,10,1.365,49.0274,0.8014,35.4,
159,2023-06-29,P06_T2_29-06-23,,CER,P06,TRA,2023,6,29,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:29_M:6_Y:2023,,,0.65,31,36,T2,11:00:30,20,1.38,17.3413,0.8713,35.8,
160,2023-06-29,P06_T3_29-06-23,,CER,P06,TRA,2023,6,29,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:29_M:6_Y:2023,,,0.65,31,36,T3,11:10:30,30,1.47,7.1505,0.8141,36,
161,2023-06-29,P08_T0_29-06-23,,CER,P08,TRA,2023,6,29,CON,,3,7,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:29_M:6_Y:2023,,,0.6,31,36,T0,10:43:15,0,1.32,105.2671,0.8014,34.1,
162,2023-06-29,P08_T1_29-06-23,,CER,P08,TRA,2023,6,29,CON,,3,7,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:29_M:6_Y:2023,,,0.6,31,36,T1,10:53:15,10,1.35,57.0685,0.8014,35.9,
163,2023-06-29,P08_T2_29-06-23,,CER,P08,TRA,2023,6,29,CON,,3,7,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:29_M:6_Y:2023,,,0.6,31,36,T2,11:03:15,20,1.44,32.7969,0.8332,35.9,
164,2023-06-29,P08_T3_29-06-23,,CER,P08,TRA,2023,6,29,CON,,3,7,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:29_M:6_Y:2023,,,0.6,31,36,T3,11:13:15,30,1.4625,19.49,0.7378,36.1,
165,2023-06-29,P09_T0_29-06-23,,CER,P09,TRA,2023,6,29,AWD,,3,1,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.6,31,36,T0,10:40:30,0,1.3125,103.4989,0.7823,34.1,
166,2023-06-29,P09_T1_29-06-23,,CER,P09,TRA,2023,6,29,AWD,,3,1,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.6,31,36,T1,10:50:30,10,1.3125,97.4273,0.8014,36.3,
167,2023-06-29,P09_T2_29-06-23,,CER,P09,TRA,2023,6,29,AWD,,3,1,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.6,31,36,T2,11:00:30,20,1.3575,69.1381,0.8014,36.3,
168,2023-06-29,P09_T3_29-06-23,,CER,P09,TRA,2023,6,29,AWD,,3,1,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:29_M:6_Y:2023,0,,0.6,31,36,T3,11:10:30,30,1.3575,31.5815,1.5518,36.8,
169,2023-07-03,P01_T0_03-07-23,,CER,P01,TRA,2023,7,3,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:3_M:7_Y:2023,,,,29,,T0,10:52:55,0,1.275,72.803,0.9731,28.3,
170,2023-07-03,P01_T1_03-07-23,,CER,P01,TRA,2023,7,3,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:3_M:7_Y:2023,,,,29,,T1,11:02:55,10,1.335,47.061,0.9604,37.8,
171,2023-07-03,P01_T2_03-07-23,,CER,P01,TRA,2023,7,3,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:3_M:7_Y:2023,,,,29,,T2,11:12:55,20,1.335,33.802,0.9286,38.3,
172,2023-07-03,P01_T3_03-07-23,,CER,P01,TRA,2023,7,3,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:3_M:7_Y:2023,,,,29,,T3,11:22:55,30,1.275,22.0143,0.8586,37.3,
173,2023-07-03,P03_T0_03-07-23,,CER,P03,TRA,2023,7,3,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:3_M:7_Y:2023,1,,0.8,24,23,T0,9:55:30,0,1.32,122.6403,0.8268,24.3,
174,2023-07-03,P03_T1_03-07-23,,CER,P03,TRA,2023,7,3,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:3_M:7_Y:2023,1,,0.8,24,23,T1,10:05:30,10,1.44,92.2263,0.8077,24.1,
175,2023-07-03,P03_T2_03-07-23,,CER,P03,TRA,2023,7,3,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:3_M:7_Y:2023,1,,0.8,24,23,T2,10:15:30,20,1.545,73.7613,0.7823,23.1,
176,2023-07-03,P03_T3_03-07-23,,CER,P03,TRA,2023,7,3,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:3_M:7_Y:2023,1,,0.8,24,23,T3,10:25:30,30,1.62,48.4497,0.7823,23.2,
177,2023-07-03,P02_T0_03-07-23,,CER,P02,TRA,2023,7,3,MSD,,1,,Raul,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:3_M:7_Y:2023,2,,0.8,29,32,T0,10:52:55,0,1.2825,73.6059,0.8777,28.3,
178,2023-07-03,P02_T1_03-07-23,,CER,P02,TRA,2023,7,3,MSD,,1,,Raul,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:3_M:7_Y:2023,2,,0.8,29,32,T1,11:02:55,10,1.32,45.5946,0.8522,35.8,
179,2023-07-03,P02_T2_03-07-23,,CER,P02,TRA,2023,7,3,MSD,,1,,Raul,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:3_M:7_Y:2023,2,,0.8,29,32,T2,11:12:55,20,1.2975,33.1435,0.8204,36.4,
180,2023-07-03,P02_T3_03-07-23,,CER,P02,TRA,2023,7,3,MSD,,1,,Raul,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:3_M:7_Y:2023,2,,0.8,29,32,T3,11:22:55,30,1.365,18.5148,0.865,35.5,
181,2023-07-03,P04_T0_03-07-23,,CER,P04,TRA,2023,7,3,MSD,,2,2,Raul,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:3_M:7_Y:2023,4,,0.8,29,32,T0,10:55:30,0,1.32,79.566,1.1957,33.3,
182,2023-07-03,P04_T1_03-07-23,,CER,P04,TRA,2023,7,3,MSD,,2,2,Raul,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:3_M:7_Y:2023,4,,0.8,29,32,T1,11:05:30,10,1.2975,31.6403,0.7886,36.3,
183,2023-07-03,P04_T2_03-07-23,,CER,P04,TRA,2023,7,3,MSD,,2,2,Raul,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:3_M:7_Y:2023,4,,0.8,29,32,T2,11:15:30,20,1.38,26.2361,0.8332,37.5,
184,2023-07-03,P04_T3_03-07-23,,CER,P04,TRA,2023,7,3,MSD,,2,2,Raul,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:3_M:7_Y:2023,4,,0.8,29,32,T3,11:25:30,30,1.4175,24.2457,0.7568,36.2,
185,2023-07-03,P05_T0_03-07-23,,CER,P05,TRA,2023,7,3,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,29,32,T0,10:55:30,0,1.3725,97.9034,0.8204,30.5,
186,2023-07-03,P05_T1_03-07-23,,CER,P05,TRA,2023,7,3,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,29,32,T1,11:05:30,10,1.41,55.9608,0.8204,35.4,
187,2023-07-03,P05_T2_03-07-23,,CER,P05,TRA,2023,7,3,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,29,32,T2,11:15:30,20,1.53,39.3287,0.8014,37.2,
188,2023-07-03,P05_T3_03-07-23,,CER,P05,TRA,2023,7,3,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,29,32,T3,11:25:30,30,1.5975,30.5973,0.8014,36.7,
189,2023-07-03,P07_T0_03-07-23,,CER,P07,TRA,2023,7,3,MSD,,3,1,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,29,32,T0,10:58:30,0,1.29,92.9485,0.7632,31.4,
190,2023-07-03,P07_T1_03-07-23,,CER,P07,TRA,2023,7,3,MSD,,3,1,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,29,32,T1,11:08:30,10,1.3725,53.6965,0.7568,36.6,
191,2023-07-03,P07_T2_03-07-23,,CER,P07,TRA,2023,7,3,MSD,,3,1,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,29,32,T2,11:18:30,20,1.38,40.5391,0.8014,35.7,
192,2023-07-03,P07_T3_03-07-23,,CER,P07,TRA,2023,7,3,MSD,,3,1,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,29,32,T3,11:28:30,30,1.3875,25.7539,0.7823,38,
193,2023-07-03,P06_T0_03-07-23,,CER,P06,TRA,2023,7,3,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,24,23,T0,9:55:30,0,1.365,100.8182,1.3547,24.5,
194,2023-07-03,P06_T1_03-07-23,,CER,P06,TRA,2023,7,3,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,24,23,T1,10:05:30,10,1.4175,88.6461,1.0558,23.9,
195,2023-07-03,P06_T2_03-07-23,,CER,P06,TRA,2023,7,3,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,24,23,T2,10:15:30,20,1.485,78.0448,0.7759,23,
196,2023-07-03,P06_T3_03-07-23,,CER,P06,TRA,2023,7,3,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:3_M:7_Y:2023,,,,24,23,T3,10:25:30,30,1.5225,57.0665,0.8332,23.2,
197,2023-07-03,P08_T0_03-07-23,,CER,P08,TRA,2023,7,3,CON,,3,2,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,24,23,T0,9:58:30,0,1.3425,102.7897,0.8014,24.6,
198,2023-07-03,P08_T1_03-07-23,,CER,P08,TRA,2023,7,3,CON,,3,2,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,24,23,T1,10:08:30,10,1.5525,81.3362,0.8268,24.2,
199,2023-07-03,P08_T2_03-07-23,,CER,P08,TRA,2023,7,3,CON,,3,2,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,24,23,T2,10:18:30,20,1.6425,66.3149,0.7696,22.9,
200,2023-07-03,P08_T3_03-07-23,,CER,P08,TRA,2023,7,3,CON,,3,2,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:3_M:7_Y:2023,,,,24,23,T3,10:28:30,30,1.8225,31.5825,0.8395,23.2,
201,2023-07-03,P09_T0_03-07-23,,CER,P09,TRA,2023,7,3,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:3_M:7_Y:2023,2,,0.8,24,23,T0,9:58:30,0,1.365,89.8026,0.7632,24,
202,2023-07-03,P09_T1_03-07-23,,CER,P09,TRA,2023,7,3,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:3_M:7_Y:2023,2,,0.8,24,23,T1,10:08:30,10,1.2975,73.7952,0.8204,24,
203,2023-07-03,P09_T2_03-07-23,,CER,P09,TRA,2023,7,3,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:3_M:7_Y:2023,2,,0.8,24,23,T2,10:18:30,20,1.38,83.2916,0.7759,22.7,
204,2023-07-03,P09_T3_03-07-23,,CER,P09,TRA,2023,7,3,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:3_M:7_Y:2023,2,,0.8,24,23,T3,10:28:30,30,1.4025,61.7615,0.8204,22.8,
